"","Trials.thisN","condition","blurr_confirm.rt","Press","Whenpress","Curiosity.response","Confidence.response","Surprise.response","ParticipantID","normal_confidence","normal_curiosity","normal_surprise"
"856",75,3,0.0139035093162,1,3,2,9,1,9,0.844948815486728,-0.954882281888866,-0.92623904450427
"873",77,1,0,0,0,6,1,6,9,-1.20111558075916,1.22079886671868,1.22225358450048
"913",80,1,0.275401304985,1,15,5,7,6,9,0.333432716425256,0.676878579566791,1.22225358450048
"929",81,1,0.606908166454,1,11,2,9,1,9,0.844948815486728,-0.954882281888866,-0.92623904450427
"941",82,1,0.496200283167,1,8,2,9,1,9,0.844948815486728,-0.954882281888866,-0.92623904450427
"984",87,1,0.564368541134,1,4,3,8,1,9,0.589190765955992,-0.41096199473698,-0.92623904450427
"989",88,1,0.216163337303,1,10,2,9,1,9,0.844948815486728,-0.954882281888866,-0.92623904450427
"1000",89,1,0.0814256242593,1,12,5,5,2,9,-0.178083382636216,0.676878579566791,-0.49654051870332
"1013",90,1,0.346509121096,1,7,3,8,1,9,0.589190765955992,-0.41096199473698,-0.92623904450427
"1021",91,1,0.662393521226,1,5,2,8,1,9,0.589190765955992,-0.954882281888866,-0.92623904450427
"10271",92,1,0.779858428803,1,3,3,8,1,9,0.589190765955992,-0.41096199473698,-0.92623904450427
"1037",94,1,0.56417944275,1,5,3,8,1,9,0.589190765955992,-0.41096199473698,-0.92623904450427
"1052",96,9,0.0115524089197,1,4,3,8,6,9,0.589190765955992,-0.41096199473698,1.22225358450048
"10661",98,1,0.338205859181,1,11,5,4,2,9,-0.433841432166952,0.676878579566791,-0.49654051870332
"1078",99,1,0.771977395576,1,8,2,8,1,9,0.589190765955992,-0.954882281888866,-0.92623904450427
"1087",100,1,0.824551522819,1,7,2,10,1,9,1.10070686501746,-0.954882281888866,-0.92623904450427
"1117",104,1,0.441808558717,1,4,2,9,1,9,0.844948815486728,-0.954882281888866,-0.92623904450427
"11221",105,1,0.715062197662,1,2,1,10,1,9,1.10070686501746,-1.49880256904075,-0.92623904450427
"1125",106,1,0,0,0,6,0,6,9,-1.4568736302899,1.22079886671868,1.22225358450048
"1141",107,9,0.94609979479,1,4,3,7,2,9,0.333432716425256,-0.41096199473698,-0.49654051870332
"1146",108,1,0.7073347642,1,8,3,6,1,9,0.0776746668945199,-0.41096199473698,-0.92623904450427
"1155",109,1,0.195457747774,1,14,5,10,1,9,1.10070686501746,0.676878579566791,-0.92623904450427
"1170",110,1,0.941508868505,1,12,2,10,1,9,1.10070686501746,-0.954882281888866,-0.92623904450427
"1183",111,1,0.623834177786,1,4,2,10,2,9,1.10070686501746,-0.954882281888866,-0.49654051870332
"11881",112,1,0.524317573312,1,3,2,10,1,9,1.10070686501746,-0.954882281888866,-0.92623904450427
"1192",113,1,0.505942604199,1,11,5,5,2,9,-0.178083382636216,0.676878579566791,-0.49654051870332
"1204",114,1,0.0848235923768,1,15,6,10,1,9,1.10070686501746,1.22079886671868,-0.92623904450427
"1220",115,1,0,0,0,6,0,6,9,-1.4568736302899,1.22079886671868,1.22225358450048
"12361",116,1,0.661466802652,1,6,2,10,1,9,1.10070686501746,-0.954882281888866,-0.92623904450427
"12431",117,1,0.558265169166,1,13,5,10,1,9,1.10070686501746,0.676878579566791,-0.92623904450427
"1257",118,1,0.893110948185,1,7,5,7,1,9,0.333432716425256,0.676878579566791,-0.92623904450427
"12752",120,1,0.809431503374,1,6,2,9,2,9,0.844948815486728,-0.954882281888866,-0.49654051870332
"1282",121,1,0.161623474414,1,8,2,8,1,9,0.589190765955992,-0.954882281888866,-0.92623904450427
"12911",122,1,0.208512703721,1,11,4,9,1,9,0.844948815486728,0.132958292414905,-0.92623904450427
"1303",123,1,0.439330823858,1,8,2,9,1,9,0.844948815486728,-0.954882281888866,-0.92623904450427
"1312",124,1,0.865930616594,1,15,6,10,1,9,1.10070686501746,1.22079886671868,-0.92623904450427
"13281",125,1,0.621221957801,1,5,1,10,1,9,1.10070686501746,-1.49880256904075,-0.92623904450427
"1334",126,1,0.841393224953,1,12,2,10,1,9,1.10070686501746,-0.954882281888866,-0.92623904450427
"1353",128,7,0.691453572595,1,6,3,9,1,9,0.844948815486728,-0.41096199473698,-0.92623904450427
"1360",129,1,0.0206717975816,1,12,3,7,1,9,0.333432716425256,-0.41096199473698,-0.92623904450427
"1373",130,1,0.36107481605,1,14,6,9,6,9,0.844948815486728,1.22079886671868,1.22225358450048
"13881",131,1,0,0,0,6,0,6,9,-1.4568736302899,1.22079886671868,1.22225358450048
"1411",133,1,0.758220318035,1,13,5,10,1,9,1.10070686501746,0.676878579566791,-0.92623904450427
"1425",134,1,0.157305955712,1,5,1,10,1,9,1.10070686501746,-1.49880256904075,-0.92623904450427
"63",0,1,0,0,0,3,8,2,11,-0.083292939836177,0.415303383481507,0.0045382563947107
"79",1,5,0,0,0,1,9,1,11,0.366488935279179,-1.0999927454375,-0.608126356891242
"95",2,1,0.627959867459,1,9,4,8,2,11,-0.083292939836177,1.17295144794101,0.0045382563947107
"113",4,1,0.780330150752,1,8,4,7,2,11,-0.533074814951533,1.17295144794101,0.0045382563947107
"122",5,1,0.80226487972,1,5,4,9,1,11,0.366488935279179,1.17295144794101,-0.608126356891242
"128",6,1,0.881920693369,1,2,3,9,2,11,0.366488935279179,0.415303383481507,0.0045382563947107
"131",7,1,0.0688236169517,1,15,4,8,2,11,-0.083292939836177,1.17295144794101,0.0045382563947107
"1472",8,1,0.265891090254,1,9,3,8,2,11,-0.083292939836177,0.415303383481507,0.0045382563947107
"157",9,9,0.678575085709,1,5,3,7,2,11,-0.533074814951533,0.415303383481507,0.0045382563947107
"170",11,1,0.439461895658,1,12,3,7,4,11,-0.533074814951533,0.415303383481507,1.22986748296662
"183",12,1,0.558911653512,1,8,2,8,1,11,-0.083292939836177,-0.342344680977999,-0.608126356891242
"192",13,1,0.833197482876,1,12,1,10,1,11,0.816270810394535,-1.0999927454375,-0.608126356891242
"205",14,1,0.172459767098,1,11,3,9,5,11,0.366488935279179,0.415303383481507,1.84253209625257
"217",15,1,0,0,0,5,1,5,11,-3.23176606564367,1.93059951240052,1.84253209625257
"262",19,1,0.876192787502,1,14,3,9,2,11,0.366488935279179,0.415303383481507,0.0045382563947107
"277",20,1,0.465163232177,1,13,2,8,2,11,-0.083292939836177,-0.342344680977999,0.0045382563947107
"291",21,8,0.888355158153,1,7,4,8,1,11,-0.083292939836177,1.17295144794101,-0.608126356891242
"299",22,1,0.528455209627,1,15,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"315",23,1,0,0,0,4,4,5,11,-1.8824204402976,1.17295144794101,1.84253209625257
"331",24,1,0.623269271993,1,11,3,8,1,11,-0.083292939836177,0.415303383481507,-0.608126356891242
"343",25,1,0,0,0,3,7,5,11,-0.533074814951533,0.415303383481507,1.84253209625257
"385",29,1,0.253874127375,1,12,4,8,2,11,-0.083292939836177,1.17295144794101,0.0045382563947107
"3981",30,1,0.849250706218,1,15,3,9,1,11,0.366488935279179,0.415303383481507,-0.608126356891242
"414",31,1,0.828747185704,1,6,4,8,2,11,-0.083292939836177,1.17295144794101,0.0045382563947107
"443",34,1,0,0,0,5,0,6,11,-3.68154794075903,1.93059951240052,2.45519670953852
"459",35,1,0.906685412658,1,11,3,8,1,11,-0.083292939836177,0.415303383481507,-0.608126356891242
"4851",38,1,0.827702707305,1,15,2,8,1,11,-0.083292939836177,-0.342344680977999,-0.608126356891242
"519",41,1,0.294174268158,1,10,3,7,2,11,-0.533074814951533,0.415303383481507,0.0045382563947107
"530",42,1,0.291177366089,1,15,4,7,1,11,-0.533074814951533,1.17295144794101,-0.608126356891242
"556",44,1,0,0,0,5,0,6,11,-3.68154794075903,1.93059951240052,2.45519670953852
"5721",45,1,0.508320328547,1,14,3,9,1,11,0.366488935279179,0.415303383481507,-0.608126356891242
"587",46,1,0,0,0,2,8,2,11,-0.083292939836177,-0.342344680977999,0.0045382563947107
"608",48,1,0.0152681578766,1,13,4,6,5,11,-0.982856690066889,1.17295144794101,1.84253209625257
"622",49,1,0.46181066132,1,10,3,8,1,11,-0.083292939836177,0.415303383481507,-0.608126356891242
"633",50,1,0.327573000861,1,15,3,7,4,11,-0.533074814951533,0.415303383481507,1.22986748296662
"649",51,1,0,0,0,5,1,3,11,-3.23176606564367,1.93059951240052,0.617202869680664
"674",53,1,0,0,0,4,7,6,11,-0.533074814951533,1.17295144794101,2.45519670953852
"690",54,1,0.860222849355,1,14,3,9,1,11,0.366488935279179,0.415303383481507,-0.608126356891242
"705",55,1,0.525466499545,1,13,1,10,1,11,0.816270810394535,-1.0999927454375,-0.608126356891242
"726",57,1,0.0288450116932,1,14,2,9,2,11,0.366488935279179,-0.342344680977999,0.0045382563947107
"741",58,1,0.564557639504,1,15,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"7621",60,1,0.297822774548,1,9,3,8,3,11,-0.083292939836177,0.415303383481507,0.617202869680664
"772",61,1,0,0,0,5,2,5,11,-2.78198419052831,1.93059951240052,1.84253209625257
"788",62,1,0,0,0,5,5,5,11,-1.43263856518225,1.93059951240052,1.84253209625257
"8041",63,1,0.163013040292,1,10,1,10,2,11,0.816270810394535,-1.0999927454375,0.0045382563947107
"8151",64,1,0.0289668675105,1,13,1,9,1,11,0.366488935279179,-1.0999927454375,-0.608126356891242
"835",66,1,0,0,0,6,2,5,11,-2.78198419052831,2.68824757686002,1.84253209625257
"851",67,1,0.945232126789,1,15,2,8,1,11,-0.083292939836177,-0.342344680977999,-0.608126356891242
"867",68,1,0.764059839727,1,12,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"880",69,1,0.0924994845846,1,12,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"899",71,1,0.845782082208,1,10,2,9,4,11,0.366488935279179,-0.342344680977999,1.22986748296662
"9101",72,10,0.177238426433,1,9,3,9,1,11,0.366488935279179,0.415303383481507,-0.608126356891242
"9301",74,1,0.359167789647,1,13,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"944",75,1,0.881656843121,1,14,3,8,1,11,-0.083292939836177,0.415303383481507,-0.608126356891242
"959",76,1,0.595810071492,1,13,5,8,5,11,-0.083292939836177,1.93059951240052,1.84253209625257
"9731",77,1,0,0,0,3,7,1,11,-0.533074814951533,0.415303383481507,-0.608126356891242
"9891",78,1,0,0,0,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1018",80,1,0.141802619517,1,13,3,9,1,11,0.366488935279179,0.415303383481507,-0.608126356891242
"1045",82,1,0.813930269811,1,13,2,10,4,11,0.816270810394535,-0.342344680977999,1.22986748296662
"10662",84,1,0,0,0,6,3,6,11,-2.33220231541296,2.68824757686002,2.45519670953852
"11051",88,1,0.88778376703,1,7,2,8,2,11,-0.083292939836177,-0.342344680977999,0.0045382563947107
"1113",89,1,0,0,0,5,3,6,11,-2.33220231541296,1.93059951240052,2.45519670953852
"1129",90,1,0.313856541921,1,11,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"11411",91,1,0.795787407013,1,6,4,8,1,11,-0.083292939836177,1.17295144794101,-0.608126356891242
"11882",96,1,0.311140556747,1,9,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1198",97,1,0.797307361994,1,12,3,8,1,11,-0.083292939836177,0.415303383481507,-0.608126356891242
"1211",98,1,0,0,0,2,8,1,11,-0.083292939836177,-0.342344680977999,-0.608126356891242
"12362",100,1,0,0,0,3,6,6,11,-0.982856690066889,0.415303383481507,2.45519670953852
"12521",101,1,0.476265423131,1,11,2,10,1,11,0.816270810394535,-0.342344680977999,-0.608126356891242
"1264",102,1,0.479015882898,1,2,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1267",103,1,0.178269592841,1,11,3,9,1,11,0.366488935279179,0.415303383481507,-0.608126356891242
"1279",104,1,0.0924349726847,1,14,4,7,5,11,-0.533074814951533,1.17295144794101,1.84253209625257
"1294",105,1,0.363824593165,1,10,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1313",107,1,0.362730280176,1,15,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1329",108,1,0,0,0,4,5,6,11,-1.43263856518225,1.17295144794101,2.45519670953852
"1354",110,1,0.257569396374,1,15,1,9,1,11,0.366488935279179,-1.0999927454375,-0.608126356891242
"1370",111,1,0.0618126410554,1,15,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1386",112,1,0,0,0,4,6,2,11,-0.982856690066889,1.17295144794101,0.0045382563947107
"1413",114,1,0.0278179412708,1,10,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1435",116,1,0,0,0,3,8,2,11,-0.083292939836177,0.415303383481507,0.0045382563947107
"1460",118,1,0,0,0,4,5,4,11,-1.43263856518225,1.17295144794101,1.22986748296662
"1487",120,1,0.000723625562387,1,10,1,9,1,11,0.366488935279179,-1.0999927454375,-0.608126356891242
"1498",121,1,0.567771629227,1,12,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1511",122,1,0.0961292176798,1,14,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1526",123,1,0.462777315843,1,7,3,8,4,11,-0.083292939836177,0.415303383481507,1.22986748296662
"1534",124,1,0,0,0,4,3,6,11,-2.33220231541296,1.17295144794101,2.45519670953852
"1550",125,1,0.659484000367,1,14,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1565",126,1,0.270883082587,1,10,2,9,3,11,0.366488935279179,-0.342344680977999,0.617202869680664
"1583",128,1,0.0907354766241,1,15,2,9,1,11,0.366488935279179,-0.342344680977999,-0.608126356891242
"1599",129,1,0,0,0,3,7,5,11,-0.533074814951533,0.415303383481507,1.84253209625257
"1615",130,1,0,0,0,3,8,1,11,-0.083292939836177,0.415303383481507,-0.608126356891242
"1631",131,1,0.138048982626,1,3,1,8,1,11,-0.083292939836177,-1.0999927454375,-0.608126356891242
"1635",132,1,0.32491367693,1,12,4,7,3,11,-0.533074814951533,1.17295144794101,0.617202869680664
"1648",133,1,0,0,0,5,3,6,11,-2.33220231541296,1.93059951240052,2.45519670953852
"57",1,8,0.0984666647564,1,5,3,8,2,12,0.318117194831797,-0.123001687506372,-0.218348731329889
"631",2,1,0.825110284641,1,15,2,8,2,12,0.318117194831797,-0.844968114174206,-0.218348731329889
"791",3,1,0.853631030157,1,10,4,6,2,12,-0.657924198402126,0.598964739161462,-0.218348731329889
"100",5,1,0.197594832498,1,6,4,6,5,12,-0.657924198402126,0.598964739161462,1.70406944668326
"107",6,1,0.602474935935,1,2,5,8,5,12,0.318117194831797,1.3209311658293,1.70406944668326
"110",7,1,0,0,0,6,3,5,12,-2.12198628825301,2.04289759249713,1.70406944668326
"139",9,1,0,0,0,6,3,6,12,-2.12198628825301,2.04289759249713,2.34487550602098
"155",10,1,0.745106652845,1,7,3,9,1,12,0.806137891448759,-0.123001687506372,-0.859154790667605
"176",12,1,0.851995022007,1,15,5,4,2,12,-1.63396559163605,1.3209311658293,-0.218348731329889
"1921",13,1,0.482641861323,1,11,4,6,3,12,-0.657924198402126,0.598964739161462,0.422457328007828
"204",14,1,0.699984162158,1,10,3,7,2,12,-0.169903501785165,-0.123001687506372,-0.218348731329889
"2151",15,1,0.693317591067,1,7,3,8,1,12,0.318117194831797,-0.123001687506372,-0.859154790667605
"234",17,1,0.473005012143,1,10,4,7,5,12,-0.169903501785165,0.598964739161462,1.70406944668326
"245",18,1,0,0,0,4,6,5,12,-0.657924198402126,0.598964739161462,1.70406944668326
"2611",19,1,0.149218416132,1,10,4,6,5,12,-0.657924198402126,0.598964739161462,1.70406944668326
"2851",22,1,0,0,0,2,7,1,12,-0.169903501785165,-0.844968114174206,-0.859154790667605
"301",23,1,0.47942275161,1,12,3,6,1,12,-0.657924198402126,-0.123001687506372,-0.859154790667605
"314",24,1,0.163896409591,1,12,3,8,1,12,0.318117194831797,-0.123001687506372,-0.859154790667605
"3361",26,1,0.269808908241,1,15,4,9,1,12,0.806137891448759,0.598964739161462,-0.859154790667605
"352",27,1,0.120281927258,1,8,2,7,1,12,-0.169903501785165,-0.844968114174206,-0.859154790667605
"378",30,1,0.140150910054,1,10,3,8,2,12,0.318117194831797,-0.123001687506372,-0.218348731329889
"389",31,1,0.79068926016,1,10,5,6,1,12,-0.657924198402126,1.3209311658293,-0.859154790667605
"418",34,1,0.562269003014,1,10,1,6,5,12,-0.657924198402126,-1.56693454084204,1.70406944668326
"436",36,1,0.288990446774,1,10,4,6,2,12,-0.657924198402126,0.598964739161462,-0.218348731329889
"447",37,1,0.122809155364,1,15,5,4,4,12,-1.63396559163605,1.3209311658293,1.06326338734555
"463",38,1,0.656698724648,1,10,3,7,2,12,-0.169903501785165,-0.123001687506372,-0.218348731329889
"482",40,1,0.623922582992,1,13,3,8,2,12,0.318117194831797,-0.123001687506372,-0.218348731329889
"505",42,1,0.440012806808,1,8,4,6,5,12,-0.657924198402126,0.598964739161462,1.70406944668326
"514",43,1,0,0,0,4,7,5,12,-0.169903501785165,0.598964739161462,1.70406944668326
"5301",44,1,0.775230638581,1,12,3,8,2,12,0.318117194831797,-0.123001687506372,-0.218348731329889
"552",46,1,0.706532290773,1,6,3,8,1,12,0.318117194831797,-0.123001687506372,-0.859154790667605
"559",47,1,0.247756760771,1,12,2,9,2,12,0.806137891448759,-0.844968114174206,-0.218348731329889
"5722",48,1,0.546443789994,1,3,2,9,1,12,0.806137891448759,-0.844968114174206,-0.859154790667605
"604",53,1,0,0,0,6,3,6,12,-2.12198628825301,2.04289759249713,2.34487550602098
"6201",54,1,0.289083971977,1,9,6,4,2,12,-1.63396559163605,2.04289759249713,-0.218348731329889
"630",55,1,0.238326417937,1,10,3,6,3,12,-0.657924198402126,-0.123001687506372,0.422457328007828
"6411",56,8,0.273956784527,1,8,3,6,5,12,-0.657924198402126,-0.123001687506372,1.70406944668326
"650",57,1,0.1625556543,1,11,3,6,5,12,-0.657924198402126,-0.123001687506372,1.70406944668326
"662",58,1,0.588803191597,1,11,4,6,1,12,-0.657924198402126,0.598964739161462,-0.859154790667605
"6741",59,1,0.375473940614,1,12,2,8,2,12,0.318117194831797,-0.844968114174206,-0.218348731329889
"687",60,5,0.0207595201064,1,2,1,9,1,12,0.806137891448759,-1.56693454084204,-0.859154790667605
"6901",61,1,0.891658918423,1,14,2,10,2,12,1.29415858806572,-0.844968114174206,-0.218348731329889
"7051",62,1,0.57340635125,1,11,3,9,2,12,0.806137891448759,-0.123001687506372,-0.218348731329889
"717",63,1,0.558180518638,1,8,1,8,2,12,0.318117194831797,-1.56693454084204,-0.218348731329889
"743",66,1,0.289789848219,1,10,2,10,1,12,1.29415858806572,-0.844968114174206,-0.859154790667605
"754",67,1,0.892156922986,1,3,3,7,1,12,-0.169903501785165,-0.123001687506372,-0.859154790667605
"758",68,1,0.230378483466,1,8,4,6,2,12,-0.657924198402126,0.598964739161462,-0.218348731329889
"7671",69,1,0.158366135409,1,13,5,4,4,12,-1.63396559163605,1.3209311658293,1.06326338734555
"7811",70,1,0.782566563314,1,11,3,8,3,12,0.318117194831797,-0.123001687506372,0.422457328007828
"7931",71,1,0.0130314039852,1,14,5,6,2,12,-0.657924198402126,1.3209311658293,-0.218348731329889
"808",72,1,0.65835179943,1,11,3,8,5,12,0.318117194831797,-0.123001687506372,1.70406944668326
"820",73,6,0.491429133166,1,2,2,9,1,12,0.806137891448759,-0.844968114174206,-0.859154790667605
"8351",76,9,0.443971926055,1,8,1,7,5,12,-0.169903501785165,-1.56693454084204,1.70406944668326
"844",77,1,0.241033528437,1,11,5,6,5,12,-0.657924198402126,1.3209311658293,1.70406944668326
"8561",78,1,0.410874590234,1,11,3,5,5,12,-1.14594489501909,-0.123001687506372,1.70406944668326
"868",79,1,0.456167747325,1,11,4,6,5,12,-0.657924198402126,0.598964739161462,1.70406944668326
"8801",80,1,0.45550112435,1,5,5,6,4,12,-0.657924198402126,1.3209311658293,1.06326338734555
"886",81,1,0.0942607618781,1,12,1,9,1,12,0.806137891448759,-1.56693454084204,-0.859154790667605
"8991",82,1,0.62728368715,1,8,2,8,2,12,0.318117194831797,-0.844968114174206,-0.218348731329889
"9081",83,1,0.509212231176,1,7,2,9,2,12,0.806137891448759,-0.844968114174206,-0.218348731329889
"916",84,1,0,0,0,6,2,5,12,-2.61000698486997,2.04289759249713,1.70406944668326
"932",85,1,0.000279210245935,1,12,3,9,1,12,0.806137891448759,-0.123001687506372,-0.859154790667605
"945",86,1,0.15924745673,1,13,5,5,4,12,-1.14594489501909,1.3209311658293,1.06326338734555
"9591",87,1,0.5716372233,1,6,1,7,4,12,-0.169903501785165,-1.56693454084204,1.06326338734555
"966",88,1,0.908584247081,1,14,3,10,1,12,1.29415858806572,-0.123001687506372,-0.859154790667605
"990",90,6,0.0224846161436,1,2,3,9,5,12,0.806137891448759,-0.123001687506372,1.70406944668326
"993",91,1,0.72448776185,1,3,2,8,1,12,0.318117194831797,-0.844968114174206,-0.859154790667605
"997",92,8,0.455845870485,1,5,1,7,1,12,-0.169903501785165,-1.56693454084204,-0.859154790667605
"1003",93,1,0.708351253299,1,14,2,9,1,12,0.806137891448759,-0.844968114174206,-0.859154790667605
"10181",94,1,0.172952651687,1,4,2,9,2,12,0.806137891448759,-0.844968114174206,-0.218348731329889
"1023",95,1,0.701951263138,1,11,5,10,1,12,1.29415858806572,1.3209311658293,-0.859154790667605
"1043",97,1,0,0,0,3,4,5,12,-1.63396559163605,-0.123001687506372,1.70406944668326
"1059",98,10,0.656544100872,1,10,3,9,1,12,0.806137891448759,-0.123001687506372,-0.859154790667605
"1070",99,1,0,0,0,5,1,3,12,-3.09802768148694,1.3209311658293,0.422457328007828
"1086",100,1,0.404172520532,1,8,1,6,1,12,-0.657924198402126,-1.56693454084204,-0.859154790667605
"11011",102,1,0.057005651106,1,6,2,7,2,12,-0.169903501785165,-0.844968114174206,-0.218348731329889
"11081",103,1,0.607753647826,1,15,4,6,2,12,-0.657924198402126,0.598964739161462,-0.218348731329889
"1124",104,2,0.244988893028,1,2,4,9,1,12,0.806137891448759,0.598964739161462,-0.859154790667605
"1127",105,1,0.538722841855,1,6,2,7,4,12,-0.169903501785165,-0.844968114174206,1.06326338734555
"1134",106,1,0.639619113543,1,13,3,3,4,12,-2.12198628825301,-0.123001687506372,1.06326338734555
"11601",108,1,0.441043290557,1,2,2,7,1,12,-0.169903501785165,-0.844968114174206,-0.859154790667605
"11731",110,1,0.544174609473,1,9,4,4,1,12,-1.63396559163605,0.598964739161462,-0.859154790667605
